;SOFTWARE REQUERIDO PREGRADO 2018-20;;;;;;;;;;;;;;;;;
;DPTO;SALA;MATERIA_NOMBRE;SOFTWARE REQUERIDO;Licencia;Versión 2018-1;Softw único;Tipo Licencia;cuantas;Nº de cursos;Nº de alumnos;Nº de alumnos Oferta;Procesador;velocidad del procesador;arquitectura;sistema operativo;memoria ram(GB);disco duro(GB)
;DIS;302C;Teoría del color;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;19;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Diseño 4D;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;19;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Diseño de sonido;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;19;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Diseño de sonido;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;19;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Diseño de sonido;PureData;Aplicación gratuita;0.48.0;;Libre;;2;28;39;;;64 bits;;;
;DIS;310C;Diseño de sonido;Reaper;Licenciado-perpetuo;5.62;SI;Limitada a cantidad;25;1;23;24;;;64 bits;;;
;DIS;310C;Diseño de sonido;VLC Media Player;Aplicación gratuita;2.2.6;;Libre;;1;24;24;64-bit x86 Intel Core;1.3GHz;64 bits;Windows;4;0.7
;DIS;310C;Diseño de sonido;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;24;24;SSE2 support;2 GHz;64 bits;>= OS X 10.7;4;55
;DIS;310C;Diagramación y Tipografía;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Diagramación y Tipografía;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;1;24;24;Intel; 1,3 GHz;64 bits;>=Windows 7;0.256;0.320
;DIS;302C;Arquitectura de la información;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;1;24;24;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;302C;Arquitectura de la información;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;24;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Arquitectura de la información;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;19;24;SSE2 support;2 GHz;64 bits;>= OS X 10.7;4;55
;DIS;302C;Arquitectura de la información;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;19;24;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4;2
;DIS;302C;Arquitectura de la información;Brackets;Aplicación gratuita;1.11.0.175.24;;Libre;;1;20;24;Multicore Intel processor.;1 Ghz;64 bits;Mac OSX 10.6.8;2;0.2
;DIS;302C;Arquitectura de la información;Filezilla;Aplicación gratuita;3.29.0;;Libre;;1;20;24;;;64 bits;;;
;DIS;310C;Interacción Hombre-Computador;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;20;24;Intel i5;3 ghz;64 bits; Windows 10;16;64
;DIS;310C;Interacción Hombre-Computador I;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;20;24;;;64 bits;;;
;DIS;310C;Interacción Hombre-Computador I;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;20;24;64-bit processor.;3.1 GHz;64 bits;>=Mac OS X 10.9 ;2;1
;DIS;310C;Interacción Hombre-Computador I;SDK Leapmotion;Aplicación gratuita;2.3.1;;Libre;;1;20;24;Intel i5;3.70 GHz;64 bits;>=Windows 7;8;3
;DIS;310C;Interacción Hombre-Computador I;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;17;22;With SEE ;1.5 Ghz;64 bits;>=Windows 7;2;1
;DIS;310C;Interacción Hombre-Computador I;PureData;Aplicación gratuita;0.48.0;;Libre;;1;17;22;;;64 bits;;;
;DIS;310C;Interacción Hombre-Computador I;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;17;22;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4;2
;DIS;310C;Interacción Hombre-Computador I;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;17;22;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Interacción Hombre-Computador II;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;17;22;Intel i5;3 ghz;64 bits;Mac OS X;16;64
;DIS;311C;Interacción Hombre-Computador II;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;17;22;;;64 bits;;;
;DIS;311C;Interacción Hombre-Computador II;PureData;Aplicación gratuita;0.48.0;;Libre;;1;17;22;;;64 bits;;;
;DIS;311C;Interacción Hombre-Computador II;Adobe Experience Design CC;#N/A;#N/A;;#N/A;;1;17;22;Intel o AMD multicore;2 GHz;64 bits;>=MAC OS 10.11;4;2
;DIS;311C;Interacción Hombre-Computador II;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;7;22;64-bit processor.;3.1 GHz;64 bits;>=Mac OS X 10.9 ;2;1
;DIS;311C;Interacción Hombre-Computador II;SDK Leapmotion;Aplicación gratuita;2.3.1;;Libre;;1;7;22;Intel i5;3.70 GHz;64 bits;>=Windows 7;8;3
;DIS;311C;Interacción Hombre-Computador II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;7;22;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Interacción Hombre-Computador II;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;7;22;;;64 bits;;;
;DIS;311C;Interacción Hombre-Computador II;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;7;22; with SSE2 instruction set.;1Ghz;64 bits;>=Windows7;1;0.103
;DIS;311C;Interacción Hombre-Computador II;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;7;22; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;106G;Proyecto de grado I -DMI;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;7;22; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;101C;Proyecto de grado II -DMI;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;7;22; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;310C/311C;Taller de Diagramación;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;1;7;22;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;310C/311C;Taller de Diagramación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;7;22;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Diseño gráfico digital;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;13;25;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Diseño gráfico digital;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;1;13;25;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;302C;Diseño gráfico digital;Audacity;Aplicación gratuita;2.2.0;;Libre;;3;69;72;SSE2 support;2 GHz;64 bits;>= OS X 10.7;4;55
;DIS;310C;Modelado 3D1;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;3;69;72;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4;6
;DIS;310C;Modelado 3D1;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Modelado 3D1;Mudbox ;Convenio;2018.1;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;310C;Modelado 3D1;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;310C;Modelado 3D1;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;1;10;24;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;302C;Animación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;10;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Animación;Adobe Flash Player ;Aplicación gratuita;20.0.0.126;;Libre;;1;10;24;>=Intel Pentium 4;1.83 GHz;64 bits;>=OS X 10.8;1;1
;DIS;302C;Animación;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;10;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Animación II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;10;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Animación II;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;310C;Animación II;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4;6
;DIS;310C;Animación III;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Animación III;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;310C;Animación III;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4;6
;DIS;311C;Prototipos experimentales;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;0;0;0;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;311C;Prototipos experimentales;Code Blocks;Aplicación gratuita;16.01;;Libre;;0;0;0;Intel Core 2;1 ghz;64 bits;>=Windows  7;0.512;0.3
;DIS;311C;Prototipos experimentales;Openframeworks;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Community Core Vision ;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;Intel Core 2;2 GHz;64 bits;>=Mac OS X 10.6.8;0.512;1
;DIS;311C;Prototipos experimentales;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;16;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Prototipos experimentales;Unity 3D;Aplicación gratuita;2017.2.0;;Libre;;1;16;24;instrucciones SSE2;3.4 GHz;64 bits;>=Mac OS X 10.9;8;4.1
;DIS;311C;Prototipos experimentales;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;64-bit processor.;3.1 GHz;64 bits;>=Mac OS X 10.9 ;2;1
;DIS;311C;Prototipos experimentales;Osculator;Aplicación gratuita;3.1.1;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;16;24;Intel i5;3 ghz;64 bits; Windows 10;16;64
;DIS;311C;Prototipos experimentales;PureData;Aplicación gratuita;0.48.0;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Wiring;Aplicación gratuita;1.0.1;;Libre;;1;16;24;Intel Pentium Dual-Core;1 Ghz;64 bits;MAC OS X;2;1.5
;DIS;311C;Prototipos experimentales;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;16;24; with SSE2 instruction set.;1Ghz;64 bits;>=Windows7;1;0.103
;DIS;311C;Prototipos experimentales;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Scratch;Aplicación gratuita;458.0.1;;Libre;;1;16;24;;;64 bits;;;
;DIS;311C;Prototipos experimentales;Android Studio + paquetes SDK;Aplicación gratuita;3.0.1;;Libre;;1;16;24;intel;2Ghz;64 bits;MacOS 10.10 ;9;6
;DIS;311C;Prototipos experimentales;SDK Android;Aplicación gratuita;36.4111454;;Libre;;1;16;24;;;64 bits;;;
;DIS;302C;Composición bidimensional;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;16;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Bocetación II;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;16;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;309C;Bocetación III;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;1;16;24;;;64 bits;;;
;DIS;309C;Bocetación III;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;16;24; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;309C;Bocetación III;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;0;0;0;Intel; 1,3 GHz;64 bits;>=MAC OS 10.8;1;0.350
;DIS;309C;Diseño CAD-CAM;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;17;24;Intel Core i5;2Ghz;64 bits;Windows 10;8;0.6
;DIS;309C;Diseño CAD-CAM;Bongo;Licenciado-perpetuo;Perpetua;SI;Limitada a cantidad;25;1;12;20;;;64 bits;;;
;DIS;309C;Diseño CAD-CAM;V-Ray for Rhino;Licenciado-anual;En proceso de pago porque cambió el licenciamiento;;Limitada a cantidad Concurrente;;1;12;20;compatible processor with SSE3 support.;3 ghz;64 bits;Windows 7;8;0.6
;DIS;309C;Diseño CAD-CAM;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;12;20;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;309C;Diseño CAD-CAM;RhinoCAM;Mantenimiento-anual;2017 En proceso de cambio de versión;;Limitada a cantidad Concurrente;;1;14;24; with SSE2 instruction set.;1.6 GHz;64 bits;>=Windows 7;4;0.7
;DIS;309C;Diseño CAD-CAM;Autodesk Print Studio;Convenio;1.6.5;;Limitada a cantidad Concurrente;;1;14;24;64-bit processor;1 GHz;64 bits;Windows 10;4;2
;DIS;309C;Proyectos IV;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;14;24;Intel i5;3 ghz;64 bits; Windows 10;16;64
;DIS;309C;Proyectos IV;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;14;24; with SSE2 instruction set.;1Ghz;64 bits;>=Windows7;1;0.103
;DIS;309C;Proyectos IV;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;14;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;309C;Proyectos IV;Fritzing;Aplicación gratuita;0.9.3;;Libre;;1;14;24;;;64 bits;;;
;DIS;309C;Proyectos IV;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;13;20; with SSE2 instruction set.;1.6 GHz;64 bits;>=Windows 7;1;0.2
;DIS;309C;Proyectos IV;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;13;20;;;64 bits;;;
;DIS;309C;Proyectos IV;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;1;13;20;;;64 bits;;;
;DIS;309C;Proyectos IV;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;13;20;Intel Core i5;2Ghz;64 bits;Windows 10;8;0.6
;DIS;309C;Diseño paramétrico y fabricación digital;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;13;20;Intel Core i5;2Ghz;64 bits;Windows 10;8;0.6
;DIS;309C;Diseño paramétrico y fabricación digital;Grasshopper for Rhino;Aplicación gratuita;#¡REF!;;Libre;;1;13;20;;;64 bits;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Firefly para Grasshopper ;Aplicación gratuita;#¡REF!;;Libre;;1;13;20;;;64 bits;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;13;20; with SSE2 instruction set.;1Ghz;64 bits;Mac OS X;1;0.103
;DIS;309C;Diseño paramétrico y fabricación digital;Makerware - imp 3D ;Aplicación gratuita;2.7.1.5664;;Libre;;0;0;0;;;64 bits;;;
;DIS;309C;Diseño paramétrico y fabricación digital;Gholm para Grasshopper;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;64 bits;;;
;DIS;311C;Postproducción fotográfica;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Postproducción fotográfica;Adobe Reader;Aplicación gratuita;2018.009.20044;;Libre;;0;0;0;Intel; 1,3 GHz;64 bits;>=Windows 7;0.256;0.320
;DIS;311C;Postproducción fotográfica;Audacity;Aplicación gratuita;2.2.0;;Libre;;0;0;0;SSE2 support;2 GHz;64 bits;>= OS X 10.7;4;55
;DIS;310C;Audiovisual Interactivo;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;310C;Audiovisual Interactivo;PureData;Aplicación gratuita;0.48.0;;Libre;;1;8;20;;;64 bits;;;
;DIS;310C;Audiovisual Interactivo;Reaper;Licenciado-perpetuo;5.62;SI;Limitada a cantidad;25;1;8;20;;;64 bits;;;
;DIS;310C;Audiovisual Interactivo;VLC Media Player;Aplicación gratuita;2.2.6;;Libre;;1;8;20;64-bit x86 Intel Core;1.3GHz;64 bits;Windows;4;0.7
;DIS;310C;Audiovisual Interactivo;Audacity;Aplicación gratuita;2.2.0;;Libre;;0;0;0;SSE2 support;2 GHz;64 bits;>= OS X 10.7;4;55
;DIS;311C;Narración hipermedia;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Proyecto Integrador I;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Ilustración fotográfica;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;106G;Innovación en servicios;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;311C;Postproducción avanzada de imagen;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;20;20;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Del papel a la computación física;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;2;55;73;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;311C;Del papel a la computación física;Grasshopper for Rhino;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;64 bits;;;
;DIS;311C;Del papel a la computación física;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;0;0;0;Intel Core i5;2Ghz;64 bits;macOS 10.13.6;16;0.6
;DIS;311C;Del papel a la computación física;Makerware - imp 3D ;Aplicación gratuita;2.7.1.5664;;Libre;;1;8;20;;;64 bits;;;
;DIS;106G;Estrategia de innovación;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;DIS;302C;Construcción de portafolios de diseño;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;;Diseño de personajes y animación 3D;Maya Unlimited;Convenio;2018.1.1;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;;Diseño de personajes y animación 3D;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Diseño de experiencias;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;20;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;301C;Diseño de experiencias;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;0;0;0;Intel i5;3 ghz;64 bits;Mac OS X;16;64
;DIS;301C;Diseño de experiencias;Arduino;Aplicación gratuita;1.8.5;;Libre;;0;0;0; with SSE2 instruction set.;1Ghz;64 bits;Mac OS X;1;0.103
;DIS;301C;Diseño de experiencias;SolidWorks;Licenciado-anual;5.0;;Limitada a cantidad Concurrente;;0;0;0;;;64 bits;;;
;DIS;301C;Diseño de experiencias;Rhinoceros English y español;Mantenimiento-anual;5.0;;Limitada a cantidad Concurrente;;1;19;24;Intel Core i5;2Ghz;64 bits;macOS 10.13.6;16;0.6
;DIS;301C;Diseño de experiencias;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;19;24; with SSE2 instruction set.;1.6 GHz;64 bits;>=Windows 7;1;0.2
;DIS;301C;Diseño de experiencias;Brackets;Aplicación gratuita;1.11.0.175.24;;Libre;;1;19;24;Multicore Intel processor.;1 Ghz;64 bits;Mac OSX 10.6.8;2;0.2
;DIS;301C;Diseño de experiencias;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;19;24;With SEE ;1.5 Ghz;64 bits;MAC OS X;2;1
;DIS;301C;Diseño de experiencias;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;19;24;;;64 bits;;;
;DIS;MAC;Dirección creativa para campañas publicitarias 360;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;302C;Diseño de branding y estrategias para multiplataforma;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;DIS;;Diseño gráfico para no diseñadores;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;19;24;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;EEM;106G;Espíritu empresarial de base diseño;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;19;24; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;CBI;207C;Evolución;MAFFT;Aplicación gratuita;#¡REF!;;Libre;;1;11;24;;;64 bits;;;
;CBI;207C;Evolución;ClustalX;Aplicación gratuita;2.0;;Libre;;0;0;0;;;64 bits;>=Windows  7;0.512;0.3
;CBI;207C;Evolución;Mesquite;Aplicación gratuita;3.31;;Libre;;1;19;30;;;64 bits;;;
;CBI;207C;Evolución;jModelTest;Aplicación gratuita;#¡REF!;;Libre;;1;13;20;;;64 bits;;;
;CBI;207C;Evolución;Maquina Virtual,Programaci¢n Red, W7:,Netbeans,Mr. Bayes,Garli,PartitionFinder,Python 3.6,Pycharm;#N/A;#N/A;;#N/A;;1;17;30;Core 2 Duo;3Ghz;64 bits; >=Windows 7;4;40
;CBI;207C;Evolución;BEAST;Aplicación gratuita;1.8.4;;Libre;;1;17;30; Core 2 Duo.;1GHz;64 bits;Windows 7;3;2
;CBI;207C;Evolución;Tracer;Aplicación gratuita;1.6.0;;Libre;;1;17;30;;;64 bits;;;
;CBI;207C;Evolución;FigTree;Aplicación gratuita;1.4.3;;Libre;;1;17;30;;;64 bits;;;
;CBI;207C;Evolución;RStudio;Aplicación gratuita;1.1.383;;Libre;;1;17;30;;;64 bits;;;
;CBI;102L/207C;Ecología y Laboratorio;ECOLOGYCAL;Licenciado-perpetuo;7.0;SI;Limitada a cantidad;14;1;17;30;;;64 bits;;;
;CBI;202C;Bioacústica: Análisis del comportamiento animal mediante sonidos;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;17;30;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2;2
;CBI;202C;Bioacústica: Análisis del comportamiento animal mediante sonidos;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;17;30; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;ESO;207C;Taller de investigación - Sondeo;SPSS;Licenciado-anual;24,00;;Limitada a cantidad Concurrente;;1;17;30; with SSE2 instruction set.;2 GHz;64 bits;Windows 10;8;2
;ESO;2 fechas;Laboratorio Etnográfico;Atlas TI;Licenciado-anual;8.1;;Ilimitada;;1;17;30;Intel/AMD;1GHz;64 bits;>=Windows 7;0.5;0.050
;ESO;208C;Análisis agregado de datos;SPSS;Licenciado-anual;24,00;;Limitada a cantidad Concurrente;;2;35;48; with SSE2 instruction set.;2 GHz;64 bits;Windows 10;8;2
;ESO;208C;Análisis agregado de datos;Atlas TI;Licenciado-anual;8.1;;Ilimitada;;2;35;48;Intel/AMD;1GHz;64 bits;>=Windows 7;0.5;0.050
;ESO;311C;Antropología Visual;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;29;29;Multicore Intel processor.;3,33GHz;64 bits;>=Mac OS X 10.6.8;4;10.5
;ESO;303C;Análisis cuantitativo;Stata SE ;Licenciado-anual;15.1;SI;Limitada a cantidad;36;1;26;35; 64-bit processor;2 GHz;64 bits;Windows 8;2;1
;ESO;303C;Análisis cuantitativo;Software R;Aplicación gratuita;#¡REF!;;Libre;;1;29;29;Intel Core 2 Duo;2.4GHz;64 bits; Windows 10;16;5
;ESO;303C;Análisis cuantitativo;SPSS;Licenciado-anual;24;;Limitada a cantidad Concurrente;;1;29;29; with SSE2 instruction set.;2 GHz;64 bits;Windows 10;8;2
;ESO;303C;Análisis cuantitativo;Office;Licenciado-anual;2013;;Contrato Microsoft;;2;37;48; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2;3
;CQU;208C;Espacio de Laboratorio de Química orgánica I;ChemBioDraw Ultra;Licenciado-anual;17;;Ilimitada;;2;61;60;Pentium 4;3.0 GHz;64 bits;Windows 10 ;2;10
